E(keV)	Px(MeV/c)	Py(MeV/c)	Pz(MeV/c)	X(mm)	Y(mm)	Z(mm)	T(ns)
0.00562979	0.00175593	0.00972863	1.09069	0.486959	0.498159	-1.49009e-09	474.4	
0.00564487	0.0102463	-0.00568473	1.09213	-0.626353	0.178961	-1.49009e-09	476.506	
0.00564739	0.0108074	-0.00670363	1.09236	1.03058	0.077112	-1.49009e-09	477.274	
0.00565189	-0.0491985	0.0126961	1.09169	1.17645	0.255654	-1.49009e-09	480.435	
0.00564359	-0.0180128	-0.00251492	1.09192	0.216474	0.325527	-1.49009e-09	476.202	
0.00565118	0.00722729	0.0246855	1.0925	0.198185	0.147646	-1.49009e-09	477.786	
0.00565529	-0.0518616	-0.00665693	1.09195	1.77752	0.936343	-1.49009e-09	481.327	
0.00565584	0.00548543	0.00313397	1.09324	-1.09844	-1.28458	-1.49009e-09	478.497	
0.00565146	0.00314763	-0.00282293	1.09282	0.0308961	0.0728783	-1.49009e-09	477.912	
0.00564091	0.0306414	0.0130401	1.0913	-0.282721	0.00886528	-1.49009e-09	476.995	
0.00562721	0.0471222	0.0316884	1.089	-2.29035	-0.621255	-1.49009e-09	474.634	
0.00565126	-0.00621789	0.0266998	1.09247	-0.648779	0.00602664	-1.49009e-09	478.485	
0.00563736	0.000737348	0.0265796	1.09114	0.18235	0.353348	-1.49009e-09	476.174	
0.00564712	-0.0611201	0.0174668	1.09056	2.50651	-1.43001	-1.49009e-09	476.409	
0.00565196	0.028917	-0.000357611	1.0925	-0.169185	0.198289	-1.49009e-09	479.074	
0.00565048	-0.018021	0.0221451	1.09236	-0.758968	-0.389439	-1.49009e-09	479.074	
0.00563269	-0.0418427	0.0287761	1.08983	1.28127	-2.22897	-1.49009e-09	476.793	
0.00563723	-0.0159552	-0.00630539	1.09132	-0.936352	0.976836	-1.49009e-09	475.404	
0.00564538	0.0397081	0.0146851	1.09142	-0.988226	0.145906	-1.49009e-09	478.891	
0.00563118	0.0415111	0.0259182	1.08977	-2.25055	-1.38991	-1.49009e-09	476.009	
0.00564683	-0.0020762	-0.000780759	1.09238	-0.644836	1.20638	-1.49009e-09	477.136	
0.0056318	0.0272414	0.00874178	1.09055	-0.918187	-0.222669	-1.49009e-09	475.021	
0.00565658	0.0779981	0.000660316	1.09054	-1.05795	0.363748	-1.49009e-09	477.727	
0.00563231	-0.00934033	0.00626438	1.09092	-1.35513	3.55176	-1.49009e-09	474.679	
0.00564347	-0.0534288	0.000182949	1.09075	1.65983	-0.155645	-1.49009e-09	478.02	
0.00564799	0.00168344	0.00526583	1.09248	-0.0957891	-0.228702	-1.49009e-09	476.93	
0.00564585	-0.0383041	0.0148025	1.09152	2.144	-0.428391	-1.49009e-09	478.18	
0.00563977	0.0421772	-0.00320891	1.09088	0.275871	0.0615774	-1.49009e-09	477.08	
0.00562759	-0.0110769	0.0113702	1.09041	0.0546222	-0.244145	-1.49009e-09	473.261	
0.00565458	0.00661868	0.0206849	1.09292	-0.194796	-0.414115	-1.49009e-09	479.054	
0.00564721	0.0515721	0.000822409	1.0912	-1.50239	1.53182	-1.49009e-09	478.863	
0.00563997	-0.0345511	0.014511	1.09108	-0.00102701	-0.240947	-1.49009e-09	477.7	
0.00565441	-0.036846	-0.00645152	1.09248	0.193483	-0.0819967	-1.49009e-09	479.551	
0.00564283	0.0306299	0.0181916	1.09142	-2.21423	-0.399159	-1.49009e-09	477.862	
0.00563207	-0.0477254	0.00991217	1.08987	2.02253	0.117527	-1.49009e-09	476.049	
0.00564239	-0.0109306	0.0149802	1.0918	0.545749	0.456191	-1.49009e-09	476.781	
0.00564563	0.0105412	-0.00424036	1.09221	0.0911036	0.71906	-1.49009e-09	476.877	
0.00562601	-0.00327765	-0.0030637	1.09036	0.158749	0.75405	-1.49009e-09	472.862	
0.00565481	0.000774887	0.00565894	1.09314	0.0876411	0.0891701	-1.49009e-09	478.634	
0.00565452	0.0101235	0.00406078	1.09307	1.97325	0.164152	-1.49009e-09	479.009	
0.00564833	-0.00456665	0.0141602	1.09243	0.657407	-0.181511	-1.49009e-09	477.985	
0.00565598	0.0267576	-0.00119323	1.09294	-0.446991	0.9944	-1.49009e-09	479.91	
0.00565711	0.0380322	-0.00739135	1.09269	-0.391474	-0.0103303	-1.49009e-09	480.393	
0.00564189	0.0488518	-0.000650197	1.09081	-2.08164	0.0591275	-1.49009e-09	477.957	
0.00562061	0.0494676	0.0136374	1.08864	-1.14522	0.558624	-1.49009e-09	473.85	
0.00563061	-0.0455936	0.0108509	1.08981	-0.125988	0.488286	-1.49009e-09	475.968	
0.00565078	0.052658	0.0110806	1.09144	-1.80509	0.389116	-1.49009e-09	479.53	
0.00563714	0.0195925	-0.00189876	1.09127	-0.305957	1.84928	-1.49009e-09	475.596	
0.00563499	0.00133371	0.0164413	1.09111	1.12561	-1.9946	-1.49009e-09	474.929	
0.00563761	0.00869807	-0.00184851	1.09146	0.101408	0.575007	-1.49009e-09	475.755	
0.00565441	0.0391894	0.000884009	1.09241	-0.304879	-0.161151	-1.49009e-09	479.765	
0.00562468	-0.00584832	-0.0206837	1.09003	-1.62949	-0.465834	-1.49009e-09	473.839	
0.00567224	-0.0731024	0.018972	1.09223	0.355944	-1.34075	-1.49009e-09	479.937	
0.00564294	0.0405258	0.0175474	1.09111	-0.701063	-0.659168	-1.49009e-09	477.754	
0.00563418	-0.00537421	0.00122529	1.09115	1.05778	0.702336	-1.49009e-09	474.497	
0.00564909	0.0713201	-0.000939668	1.09027	-1.66705	-0.539595	-1.49009e-09	475.773	
0.00562444	-0.0072117	-0.00792214	1.09016	-0.311989	0.552724	-1.49009e-09	473.242	
0.00565155	-0.0482749	0.0253245	1.09148	1.56571	-0.88882	-1.49009e-09	479.62	
0.00565483	0.00916868	-0.000915086	1.09312	-0.2867	0.120435	-1.49009e-09	478.804	
0.00564444	-0.0109621	-0.00816821	1.09207	-0.266186	-0.0252616	-1.49009e-09	476.804	
0.00565868	-0.0644469	0.00247215	1.09163	1.75635	-1.00679	-1.49009e-09	480.596	
0.00565615	-0.0120769	-0.00307432	1.09321	-1.16665	-0.558334	-1.49009e-09	478.819	
0.00565527	0.0874667	0.00907343	1.08966	1.51877	0.792885	-1.49009e-09	476.141	
0.00562899	0.0493243	0.0283436	1.08917	-1.72572	-0.903866	-1.49009e-09	475.062	
0.00564928	-0.00164301	-0.0192586	1.09245	-0.394005	-0.149005	-1.49009e-09	478.434	
0.0056459	-0.0078854	0.0107948	1.09221	-0.0790569	0.0115472	-1.49009e-09	477.912	
0.00565121	-0.0365445	0.015729	1.09208	-0.455286	0.833938	-1.49009e-09	479.065	
0.00564505	-0.00206834	-0.00617924	1.09219	-0.983281	1.81437	-1.49009e-09	476.493	
0.00563743	-0.0377535	-0.00132327	1.09082	-0.420008	0.08401	-1.49009e-09	475.959	
0.00564353	0.0332451	0.0141926	1.09147	-1.25069	-0.229556	-1.49009e-09	478.201	
0.0056328	0.00821429	-0.00160746	1.09099	-1.54502	0.359985	-1.49009e-09	473.72	
0.00563048	-0.0165075	0.0253921	1.09038	-0.676548	0.997914	-1.49009e-09	474.762	
0.00565281	0.0230731	-0.00727503	1.09269	-1.11922	0.353167	-1.49009e-09	479.503	
0.00565353	-0.0466945	-0.00637696	1.09201	0.959654	0.538035	-1.49009e-09	479.779	
0.00564638	0.0299739	0.0104679	1.09188	-0.667936	0.283205	-1.49009e-09	477.273	
0.00565544	-0.0292543	0.00842604	1.09279	0.405472	-0.74048	-1.49009e-09	480.267	
0.00563621	0.0535206	-0.0141709	1.08995	-2.47046	1.29853	-1.49009e-09	476.477	
0.0056497	-0.00386652	0.00803847	1.09262	-0.541375	-0.0210758	-1.49009e-09	478.28	
0.00565679	0.00569408	-0.00699559	1.09331	-0.635291	-1.15918	-1.49009e-09	479.058	
0.00563661	-0.0124301	-0.00411738	1.09132	-0.712974	-0.475504	-1.49009e-09	474.989	
0.00563507	0.0275639	-0.00168521	1.0909	-0.170367	-0.626803	-1.49009e-09	475.627	
0.00565415	0.0184921	-0.00264869	1.09293	-0.652482	0.403196	-1.49009e-09	479.168	
0.00564521	0.017018	0.00144109	1.09209	-0.0182307	0.440902	-1.49009e-09	477.435	
0.00563828	-0.0109333	0.00617319	1.09148	-0.505593	-0.186417	-1.49009e-09	475.892	
0.00563654	-0.0808553	-0.010177	1.08834	-0.652205	1.06522	-1.49009e-09	474.482	
0.00565309	-0.0562171	-0.0116432	1.09148	1.55046	0.582013	-1.49009e-09	479.193	
0.00562738	-0.0242373	-0.0195923	1.09006	-2.10567	-2.02849	-1.49009e-09	474.396	
0.00565032	-0.00149091	0.00221243	1.09272	0.795125	-0.229905	-1.49009e-09	477.987	
0.00564666	-0.0568159	0.0221175	1.09066	3.1855	-0.54946	-1.49009e-09	478.813	
0.00563875	-0.0374174	0.0108005	1.09091	2.60196	0.360767	-1.49009e-09	477.099	
0.00564872	0.0115532	0.00341297	1.0925	-0.0143302	0.172348	-1.49009e-09	477.576	
0.0056426	0.0416428	-0.00508912	1.09117	-0.532682	-0.071111	-1.49009e-09	478.206	
0.00563658	0.00640432	0.0175101	1.09123	0.490942	0.776649	-1.49009e-09	475.727	
0.00564967	-0.014387	-0.0117784	1.0925	-1.57811	0.0499225	-1.49009e-09	478.123	
0.00563825	0.0776478	0.00879444	1.08875	-0.197931	0.102888	-1.49009e-09	474.419	
0.00566384	-0.0606992	0.0269107	1.09201	2.23006	-0.85559	-1.49009e-09	480.903	
0.00564573	-0.0129898	-0.000673792	1.0922	-0.178385	0.0639855	-1.49009e-09	476.465	
0.00565541	0.0410682	0.0243611	1.09217	-2.63583	-0.460347	-1.49009e-09	480.187	
0.00565813	-0.0453835	0.0270949	1.0922	1.76025	-1.77985	-1.49009e-09	480.657	
0.00565064	-0.01469	-0.00399163	1.09265	-1.66007	0.833843	-1.49009e-09	478.35	
0.0056432	0.0127209	0.0165918	1.09183	0.627346	1.64446	-1.49009e-09	476.941	
0.00564292	0.00863365	0.00573255	1.09196	0.466659	0.927447	-1.49009e-09	476.357	
0.00565523	-0.0232662	-0.0049918	1.09294	-0.773498	-0.657103	-1.49009e-09	478.849	
0.00564396	-0.00990454	0.00268869	1.09206	0.232934	-0.464325	-1.49009e-09	476.321	
0.00564857	0.0349728	0.0229105	1.09175	-0.951766	-1.1076	-1.49009e-09	478.282	
0.00564061	-0.00729837	-0.00608355	1.09174	-1.36568	-0.895155	-1.49009e-09	476.039	
0.00564236	0.0149061	0.0217209	1.09163	-0.322692	-0.994002	-1.49009e-09	476.203	
0.00563868	0.00511826	0.00409269	1.09158	-2.47234	1.87299	-1.49009e-09	475.746	
0.00564173	-0.00375302	0.00485968	1.09187	-0.930094	-0.450409	-1.49009e-09	475.961	
0.00564294	-0.0376935	0.00455396	1.09135	0.871284	0.0153214	-1.49009e-09	477.948	
0.00565435	-0.00905931	-0.0147613	1.09297	0.371012	0.894596	-1.49009e-09	478.855	
0.00565201	-0.0335915	0.0107759	1.09232	-0.171738	-0.122511	-1.49009e-09	479.46	
0.00565176	-0.01563	-0.0138296	1.09266	0.342094	-0.12015	-1.49009e-09	477.162	
0.00565141	0.0427847	-0.00374194	1.09198	-0.567146	-0.0849626	-1.49009e-09	480.212	
0.00565075	0.0171706	0.0106266	1.09258	0.233075	-0.0177443	-1.49009e-09	477.903	
0.00564843	0.0135649	-0.00358338	1.09245	-0.151565	0.936419	-1.49009e-09	476.938	
0.00564226	0.0447028	0.0141979	1.09093	-3.1164	0.879578	-1.49009e-09	478.504	
0.00564163	-0.0267891	0.00716342	1.09153	0.425793	0.747987	-1.49009e-09	476.905	
0.00565217	0.00305129	0.00982961	1.09285	0.766884	-1.00187	-1.49009e-09	477.337	
0.00565345	0.0124329	0.0161099	1.09283	0.79445	0.50752	-1.49009e-09	478.58	
0.00565812	0.0539903	0.0181864	1.09199	-2.3802	0.470089	-1.49009e-09	479.727	
0.00565255	-0.0422843	0.00843556	1.09209	1.11408	-0.582945	-1.49009e-09	479.68	
0.00565463	-0.0494987	0.0217394	1.0918	2.54099	-0.631326	-1.49009e-09	480.543	
0.00563798	0.0185856	0.00895083	1.09133	-0.0970751	-0.479045	-1.49009e-09	475.291	
0.00564997	-0.0120876	-0.00204782	1.09262	-1.22391	0.89524	-1.49009e-09	477.291	
0.0056434	-0.0101149	0.0167342	1.09188	0.156062	-1.27542	-1.49009e-09	475.921	
0.00564791	0.00581925	0.000975788	1.09247	-0.541725	-0.241548	-1.49009e-09	477.756	
0.00564966	0.0325789	-0.0256044	1.09187	-0.567654	2.00698	-1.49009e-09	479.503	
0.00564651	0.0215833	-0.00145377	1.09214	-0.50462	0.636104	-1.49009e-09	477.454	
0.0056423	-0.0152276	0.00919953	1.0918	-0.145696	-0.193737	-1.49009e-09	475.75	
0.005656	0.0535668	0.0135008	1.09187	-2.42696	-0.304895	-1.49009e-09	479.204	
0.00564838	-0.0473257	0.00844084	1.09147	1.11683	-0.528794	-1.49009e-09	478.58	
0.00564656	-0.046935	0.0188785	1.09119	1.13991	-0.235585	-1.49009e-09	477.687	
0.00564272	0.0160262	-0.00613475	1.09185	0.809119	0.56492	-1.49009e-09	476.554	
0.00565931	-0.0603516	0.000469847	1.09192	2.36643	-1.94494	-1.49009e-09	481.157	
0.00563388	-0.0207284	-0.000542045	1.09093	-0.178974	-0.672732	-1.49009e-09	474.554	
0.00563901	-0.0315403	0.0148724	1.09107	-0.790238	0.377433	-1.49009e-09	476.811	
0.00562558	0.00146943	-0.0144464	1.09023	-0.174851	-0.593265	-1.49009e-09	473.883	
0.00563355	-0.0129571	-0.00953529	1.09098	1.13027	-0.121298	-1.49009e-09	474.721	
0.00565364	-0.00588543	0.0224152	1.0928	-0.753643	0.12585	-1.49009e-09	478.53	
0.00564925	0.0209678	0.0184327	1.09226	-0.853844	-1.16702	-1.49009e-09	477.46	
0.00565279	0.0212795	-0.00695682	1.09273	-0.0566558	0.0688957	-1.49009e-09	478.968	
0.00565284	0.0403861	0.0100569	1.09217	-0.95629	-1.10685	-1.49009e-09	480.006	
0.00565565	0.062172	0.0273789	1.09112	-0.989443	-0.320201	-1.49009e-09	480.118	
0.00562566	0.0300018	0.0042776	1.08991	0.00615606	0.172239	-1.49009e-09	474.234	
0.00563017	0.00509387	-0.00112122	1.09076	1.6137	-0.228636	-1.49009e-09	474.083	
0.00562797	-0.0174841	0.00393829	1.09041	-0.0184481	-1.04275	-1.49009e-09	474.381	
0.00564938	0.00502299	0.0219399	1.0924	2.50201	0.0384507	-1.49009e-09	478.185	
0.00564241	-0.0391735	0.0226119	1.09102	1.13125	-0.387957	-1.49009e-09	477.971	
0.00562531	-0.0310674	-0.0048117	1.08985	-0.550268	-0.0461642	-1.49009e-09	474.522	
0.0056382	-0.00142273	-0.000152953	1.09155	0.656283	-0.083687	-1.49009e-09	475.501	
0.0056284	-0.0141964	0.0172087	1.09037	-0.98387	-0.235496	-1.49009e-09	473.769	
0.00564463	-0.0921069	0.0106745	1.08823	-4.05166	0.544422	-1.49009e-09	477.596	
0.00564054	-0.0364026	0.00181993	1.09117	-0.272575	-1.82084	-1.49009e-09	477.019	
0.00564429	-0.00901816	0.000814339	1.0921	-0.174728	0.0686262	-1.49009e-09	477.074	
0.00563829	-0.0191428	0.013626	1.0913	0.199844	0.131765	-1.49009e-09	475.244	
0.00563646	-0.0151495	0.00777842	1.09125	-0.441023	-1.69338	-1.49009e-09	475.456	
0.00563737	-0.00882725	0.00723219	1.09141	-2.9741	1.30038	-1.49009e-09	475.144	
0.00566351	0.0625894	0.017322	1.09207	-2.12464	-1.78522	-1.49009e-09	480.122	
0.00563938	0.00322706	-0.00699448	1.09164	0.856857	0.342146	-1.49009e-09	475.779	
0.00565442	0.0705909	0.0115873	1.09077	-1.16109	0.296255	-1.49009e-09	480.598	
0.00563783	-0.0131681	0.00956693	1.09139	-0.83789	-1.14091	-1.49009e-09	475.226	
0.00565533	-0.0155504	-0.00324221	1.09309	0.20656	-0.822519	-1.49009e-09	478.62	
0.00565888	-0.0696626	0.0236914	1.09107	1.39226	-0.76218	-1.49009e-09	480.252	
0.00563148	-0.00649696	-0.0173077	1.09074	0.505165	-0.486839	-1.49009e-09	474.902	
0.00562236	-0.0549952	-0.000959517	1.08862	1.24332	0.448124	-1.49009e-09	474.753	
0.00562743	0.0247479	0.0141188	1.09013	0.0345606	0.353432	-1.49009e-09	474.222	
0.00565615	0.00760557	-0.00377286	1.09325	0.192923	-0.032624	-1.49009e-09	478.287	
0.00565151	0.0035082	0.00240396	1.09283	1.48862	0.410293	-1.49009e-09	478.154	
0.00563348	-0.0798489	-0.00369249	1.08816	-0.174453	0.818281	-1.49009e-09	474.521	
0.00565269	-0.0392798	0.00689314	1.09222	0.736636	-0.134738	-1.49009e-09	480.376	
0.00565378	0.0294442	0.00803978	1.09263	-1.48457	0.340009	-1.49009e-09	479.654	
0.00565617	0.028518	0.0268554	1.09258	-0.165837	-0.476656	-1.49009e-09	479.537	
0.00564936	0.0510316	0.0255456	1.09114	-2.16028	-1.99374	-1.49009e-09	478.537	
0.0056746	0.0900842	0.0267762	1.09103	3.64586	2.04103	-1.49009e-09	477.387	
0.0056539	-0.00139128	0.00336387	1.09306	-0.676976	0.364785	-1.49009e-09	477.584	
0.0056458	-0.0100973	0.00827314	1.09221	-0.976629	1.035	-1.49009e-09	476.618	
0.00564416	-0.00306004	0.00589892	1.0921	-2.36532	0.211799	-1.49009e-09	476.289	
0.00564962	-0.030586	0.0013475	1.09222	-0.138389	0.960227	-1.49009e-09	477.483	
0.00564325	-0.0281439	0.0123998	1.0916	0.269495	-0.10306	-1.49009e-09	477.202	
0.00564822	-0.00413302	0.0153525	1.0924	-0.802374	-0.0449475	-1.49009e-09	477.326	
0.00564455	-0.0538309	0.0126022	1.09076	1.06295	-0.654641	-1.49009e-09	477.734	
0.00564318	0.0512863	0.00147944	1.09082	0.0143139	-1.04112	-1.49009e-09	478.682	
0.00563669	-0.0162641	0.0103652	1.09123	-0.456267	0.0621093	-1.49009e-09	475.915	
0.00564158	-0.0279029	-0.00694368	1.0915	0.596008	0.69794	-1.49009e-09	477.395	
0.00564833	0.0159909	-0.00557011	1.0924	-0.657751	-0.539826	-1.49009e-09	477.858	
0.00564155	-0.0036793	0.0123622	1.0918	-0.0980767	0.197038	-1.49009e-09	476.106	
0.00563681	-0.0292976	0.00559066	1.09101	0.203935	0.462785	-1.49009e-09	475.785	
0.00566634	0.0829769	0.0183992	1.09096	1.25803	0.537409	-1.49009e-09	480.594	
0.0056527	-0.000429652	0.0110937	1.09289	-0.241994	-0.0328695	-1.49009e-09	478.625	
0.00563085	-0.0596381	0.00998714	1.08916	2.47673	-0.880507	-1.49009e-09	475.344	
0.0056288	-0.0232367	-0.00164958	1.09039	-0.429628	-0.0639159	-1.49009e-09	474.684	
0.00565363	0.019133	0.00154622	1.09287	0.909777	0.0191874	-1.49009e-09	479.102	
0.00564526	-0.0305705	0.00739579	1.09178	-0.631165	0.0818133	-1.49009e-09	476.954	
0.0056535	0.0639677	0.00378842	1.09115	-2.76854	-0.0825805	-1.49009e-09	480.224	
0.00562297	-0.0179229	0.0306744	1.08949	0.415384	-0.196279	-1.49009e-09	473.856	
0.00564391	-0.0261002	0.00235171	1.09179	-2.66252	0.833195	-1.49009e-09	476.714	
0.00564624	-0.0163718	0.00708382	1.09218	-0.0533978	-0.373405	-1.49009e-09	477.622	
0.0056289	-0.00435055	0.00172004	1.09064	-0.73284	1.35792	-1.49009e-09	474.186	
0.00565243	0.00719008	-0.00608665	1.09288	0.261937	0.720039	-1.49009e-09	478.532	
0.00565207	0.00463116	0.00100686	1.09288	0.141152	-0.400654	-1.49009e-09	478.286	
0.00562993	0.0237699	0.0208235	1.09029	1.51194	0.0319171	-1.49009e-09	474.787	
0.00562726	-0.0320367	0.000539629	1.09002	-1.25578	-0.303603	-1.49009e-09	473.684	
0.0056507	0.0447702	0.0167692	1.09171	-1.26069	-0.177163	-1.49009e-09	479.406	
0.0056468	-0.00310282	0.00429661	1.09237	-0.0140249	0.362168	-1.49009e-09	476.979	
0.00563818	0.0274185	-0.00152733	1.0912	0.298911	0.53005	-1.49009e-09	475.82	
0.00565581	0.0258794	0.0176918	1.0928	-0.0243529	-0.204682	-1.49009e-09	479.589	
0.00564159	0.0161879	0.00418341	1.09175	1.47461	0.175821	-1.49009e-09	476.067	
0.00564508	-0.00956814	-0.00682782	1.09215	0.683062	0.713846	-1.49009e-09	476.67	
0.00564588	0.0546054	0.00804942	1.0909	-2.4811	-2.34446	-1.49009e-09	478.008	
0.00564758	-0.050196	-0.0226912	1.09107	0.475723	-1.05839	-1.49009e-09	478.371	
0.00563491	0.0102702	0.0226499	1.09095	-0.383149	0.693241	-1.49009e-09	475.234	
0.00564644	0.0422408	-0.0115148	1.09147	-0.710228	-0.0213222	-1.49009e-09	478.507	
0.00565032	-0.000648391	0.0126504	1.09265	-0.85601	0.0777535	-1.49009e-09	478.271	
0.00565644	0.0373026	0.0119185	1.09261	-0.636222	0.334126	-1.49009e-09	479.497	
0.00565243	-0.023776	0.0196259	1.09249	0.408986	1.21121	-1.49009e-09	479.351	
0.00563216	-0.015099	0.00750013	1.09083	-0.146917	-0.135346	-1.49009e-09	475.036	
0.0056491	0.0321669	0.00990878	1.09208	-0.25783	0.17417	-1.49009e-09	478.214	
0.00563144	0.0138414	-0.00939999	1.09077	0.0017552	0.0933413	-1.49009e-09	474.87	
0.0056291	0.0101241	0.0186747	1.09046	-1.23592	-1.50724	-1.49009e-09	473.016	
0.00564005	-0.029987	0.00625129	1.0913	0.396625	-0.446706	-1.49009e-09	476.453	
0.00564273	0.0455544	-0.00292015	1.09103	-2.17423	1.21386	-1.49009e-09	477.366	
0.00562803	0.0615862	-0.007198	1.0888	-2.54878	3.55769	-1.49009e-09	473.227	
0.00565261	0.0152462	0.0208945	1.09264	1.61012	-0.0240635	-1.49009e-09	477.495	
0.00565354	0.0812285	-0.00107538	1.09001	-0.246225	-1.73008	-1.49009e-09	476.388	
0.00565552	-0.0396843	0.00600473	1.09249	-1.53263	0.630306	-1.49009e-09	479.942	
0.00564846	-0.0228313	0.0018343	1.0923	-0.519203	0.177206	-1.49009e-09	478.174	
0.00562731	-0.0144929	-0.00969087	1.09035	-0.665651	-0.646432	-1.49009e-09	474.336	
0.00564288	0.0560993	0.0132622	1.09048	-3.02051	-0.380111	-1.49009e-09	477.341	
0.00563989	0.0163729	0.016283	1.09147	-0.539949	2.08764	-1.49009e-09	476.134	
0.00564882	-0.0264248	0.0222354	1.09203	0.373175	1.60687	-1.49009e-09	478.582	
0.00562641	0.036136	-0.00521103	1.0898	-0.263848	-0.211282	-1.49009e-09	474.158	
0.0056327	-0.0284654	-0.00331777	1.09064	0.19688	3.25779	-1.49009e-09	475.41	
0.005649	0.0251727	0.00366719	1.0923	-0.457637	-1.52177	-1.49009e-09	478.654	
0.00565523	0.00509672	0.0332242	1.09268	0.312976	-0.438137	-1.49009e-09	479.594	
0.00565471	0.013234	0.0308255	1.09263	-0.257645	-0.488745	-1.49009e-09	479.902	
0.0056368	0.0324547	-0.012957	1.09085	1.20086	-0.535243	-1.49009e-09	475.479	
0.00562538	0.0575791	-0.00868796	1.08875	-2.38556	1.44282	-1.49009e-09	474.254	
0.00564174	-0.000438616	-0.0209936	1.09169	-1.40674	-0.511812	-1.49009e-09	475.903	
0.00562824	-0.0451848	0.00677389	1.08963	-1.34769	-2.34828	-1.49009e-09	475.272	
0.00565496	0.0303904	-0.0081108	1.09272	-0.340405	-0.717136	-1.49009e-09	479.654	
0.00564865	-0.0161526	0.00155432	1.09244	-1.30636	0.986293	-1.49009e-09	477.677	
0.00564137	0.0523311	-0.0275056	1.09025	-2.49806	2.18951	-1.49009e-09	474.812	
0.00563644	-0.0231127	0.0105854	1.09108	-0.816375	1.53535	-1.49009e-09	475.456	
0.00565094	-0.0116821	0.00760936	1.09269	-0.685629	-0.352667	-1.49009e-09	478.515	
0.00563555	-0.0129107	0.0314864	1.09076	1.19038	0.106165	-1.49009e-09	475.628	
0.00565447	-0.0222881	0.01353	1.09281	3.64356	0.487536	-1.49009e-09	479.842	
0.00563915	-0.0555842	0.00406927	1.09022	2.58483	0.366387	-1.49009e-09	476.907	
0.00565019	0.00383746	0.00696305	1.09268	0.239758	-0.533682	-1.49009e-09	477.309	
0.00564012	-0.0155093	0.0217021	1.09141	-0.426399	-0.35583	-1.49009e-09	476.27	
0.00565262	0.0212793	0.00393233	1.09273	2.0372	-0.0584851	-1.49009e-09	478.918	
0.00564239	-0.00109324	0.000441173	1.09195	-0.471877	-0.600838	-1.49009e-09	476.429	
0.00565028	0.0323491	0.0158655	1.09212	0.174435	-0.199507	-1.49009e-09	478.863	
0.00564304	0.0343942	-0.00424639	1.09147	-0.165264	0.0388093	-1.49009e-09	477.348	
0.00565379	-0.0302406	0.0141106	1.09255	-2.37557	0.251431	-1.49009e-09	478.884	
0.00566225	0.0704362	0.0035909	1.0916	-2.20658	-0.593157	-1.49009e-09	480.484	
0.00563496	0.00417242	-0.00837944	1.09119	-0.424272	-0.269382	-1.49009e-09	474.599	
0.00564634	0.00627477	0.00425189	1.09231	-0.788429	-0.427922	-1.49009e-09	476.322	
0.00565037	0.0489698	0.00295179	1.09162	-0.433316	-0.645174	-1.49009e-09	479.479	
0.00564071	0.0122932	0.0129772	1.09165	0.485471	-0.223157	-1.49009e-09	476.258	
0.00565409	0.0379497	0.00104326	1.09243	0.888797	2.29936	-1.49009e-09	479.855	
0.00563318	-0.013737	0.0207533	1.09078	-1.19314	-1.57334	-1.49009e-09	475.056	
0.0056504	-0.00698684	-0.000189525	1.09271	-0.92798	-0.864377	-1.49009e-09	476.826	
0.00564247	-0.000491795	-0.00781078	1.09193	-0.814351	0.0428363	-1.49009e-09	476.398	
0.00562676	-0.00314316	0.00457065	1.09043	0.75001	0.937954	-1.49009e-09	472.819	
0.00564968	0.00932143	0.00678032	1.0926	-0.56153	0.104886	-1.49009e-09	476.892	
0.00562505	0.0169385	-0.00610646	1.09013	0.917545	-2.05861	-1.49009e-09	474.106	
0.00564764	-0.0180404	-0.00229423	1.09231	-0.0545957	-0.665751	-1.49009e-09	477.653	
0.00564869	0.0310284	-0.0120334	1.09206	0.00860473	-0.430542	-1.49009e-09	477.688	
0.00563963	-0.058556	-0.00577935	1.0901	1.80192	0.625061	-1.49009e-09	476.196	
0.00564941	-0.00558555	0.00983895	1.09257	0.49951	0.530334	-1.49009e-09	478.629	
0.00562496	0.0173736	-0.00828685	1.0901	-1.04656	-0.755493	-1.49009e-09	472.934	
0.00564434	-0.00907837	-0.000650319	1.0921	-0.279904	0.0210894	-1.49009e-09	477.207	
0.00565125	-0.000481146	-0.0087746	1.09278	-0.415839	-0.869942	-1.49009e-09	477.975	
0.0056503	-0.00121272	-0.00177051	1.09272	0.430357	-1.10946	-1.49009e-09	478.053	
0.00565664	-0.0619645	0.0261053	1.09126	2.70762	-0.215344	-1.49009e-09	479.51	
0.00565602	-0.0153254	0.0187864	1.093	-1.0747	-0.918717	-1.49009e-09	479.132	
0.00565596	-0.0251591	0.0018263	1.09297	0.22652	0.780079	-1.49009e-09	479.281	
0.00564128	-0.0935367	-0.000470562	1.08783	-5.39764	0.384274	-1.49009e-09	472.147	
